date,prior_days,prior_hours,learning_rate,dropout,gc_dims,lstm_dims,dense_dims,label_range,range,mae
2020-08-12,3,4,0.006431405135126964,0.1,[9],"[9, 9]",[1],"(0.0, 1.0)","(0.0, 0.29730356)",0.09731851926939232
2020-08-12,3,4,0.0029245494198516793,0.1,[11],"[11, 11]","[8, 1]","(0.0, 1.0)","(0.0, 0.18345472)",0.08590356849167642
2020-08-12,3,4,0.0029245494198516793,0.1,[11],"[11, 11]","[8, 1]","(0.0, 1.0)","(0.0, 0.36834183)",0.20922933645437783
2020-08-12,3,4,0.0029245494198516793,0.1,[11],"[11, 11]","[8, 1]","(0.0, 1.0)","(0.015393566, 0.15961783)",0.13251395960826873
2020-08-12,3,4,0.003007638336223286,0.1,"[14, 14]",[19],[1],"(0.0, 1.0)","(0.0, 0.41345644)",0.05936427860406696
2020-08-12,3,4,0.003007638336223286,0.1,"[14, 14]",[19],[1],"(0.0, 1.0)","(0.0, 0.9016571)",0.3489543498239878
2020-08-12,3,4,0.003007638336223286,0.1,"[14, 14]",[19],[1],"(0.0, 1.0)","(0.0, 0.38969794)",0.0594060751851564
2020-08-12,3,4,0.0023044488312457035,0.1,[20],[24],[1],"(0.0, 1.0)","(0.0, 0.8626222)",0.16373344673658424
2020-08-12,3,4,0.0023044488312457035,0.1,[20],[24],[1],"(0.0, 1.0)","(0.0, 0.89720625)",0.27829720543202485
2020-08-12,3,4,0.0023044488312457035,0.1,[20],[24],[1],"(0.0, 1.0)","(0.0, 0.3972448)",0.21017431595278693
2020-08-12,3,4,0.0028733183347558677,0.1,"[17, 17]","[13, 13]",[1],"(0.0, 1.0)","(0.0, 0.13395174)",0.09294018587599473
2020-08-12,3,4,0.0028733183347558677,0.1,"[17, 17]","[13, 13]",[1],"(0.0, 1.0)","(0.0, 0.17082605)",0.10641999060147966
2020-08-12,3,4,0.0028733183347558677,0.1,"[17, 17]","[13, 13]",[1],"(0.0, 1.0)","(0.03793862, 0.2803455)",0.18169516085473916
2020-08-12,3,4,0.001769688032176607,0.1,"[26, 26]","[10, 10]","[8, 1]","(0.0, 1.0)","(0.0, 0.15421343)",0.08638490664150161
2020-08-12,3,4,0.001769688032176607,0.1,"[26, 26]","[10, 10]","[8, 1]","(0.0, 1.0)","(0.0, 0.18174314)",0.1479693681469651
2020-08-12,3,4,0.001769688032176607,0.1,"[26, 26]","[10, 10]","[8, 1]","(0.0, 1.0)","(0.0, 0.23576918)",0.11164898494996589
2020-08-12,3,4,0.0013832485902875323,0.1,[16],[23],"[7, 1]","(0.0, 1.0)","(0.0, 0.4133741)",0.11129320907664991
2020-08-12,3,4,0.0013832485902875323,0.1,[16],[23],"[7, 1]","(0.0, 1.0)","(0.0, 0.7723454)",0.1375934288482563
2020-08-12,3,4,0.0013832485902875323,0.1,[16],[23],"[7, 1]","(0.0, 1.0)","(0.0, 0.3660379)",0.11303987554493487
2020-08-12,3,4,0.006274030147475191,0.1,"[11, 11]",[23],"[5, 1]","(0.0, 1.0)","(0.0, 1.0)",0.3274854263976052
2020-08-12,3,4,0.006274030147475191,0.1,"[11, 11]",[23],"[5, 1]","(0.0, 1.0)","(0.0, 0.32828805)",0.18742277197673743
2020-08-12,3,4,0.006274030147475191,0.1,"[11, 11]",[23],"[5, 1]","(0.0, 1.0)","(0.0, 0.79389787)",0.08944346466458246
2021-04-11_02-33-42,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.003449,0.1,"[11, 11]",[28],"[9, 1]","(0.0, 1.0)","(0.0, 0.58540344)",0.27207910273643676
2021-04-11_02-49-48,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.003449,0.1,"[11, 11]",[28],"[9, 1]","(0.0, 1.0)","(0.0, 0.46213448)",0.08894767543557575
2021-04-11_03-02-14,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.003449,0.1,"[11, 11]",[28],"[9, 1]","(0.0, 1.0)","(0.0, 0.61725104)",0.12442363506848196
2021-04-11_03-10-19,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,"[8, 8]",[16],"[9, 1]","(0.0, 1.0)","(0.0014408194, 0.5567998)",0.12037106776673535
2021-04-11_03-17-08,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,"[16, 16]",[12],"[9, 1]","(0.0, 1.0)","(0.0, 0.07988374)",0.11567796914292779
2021-04-11_03-24-07,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,"[11, 11]",[28],"[8, 1]","(0.0, 1.0)","(0.068036154, 0.068036154)",0.11444536863310618
2021-04-11_03-48-09,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.5308195)",0.09612342906515468
2021-04-11_03-52-34,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.011641484, 0.7326862)",0.10051579544632651
2021-04-11_03-57-59,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.50669587)",0.11321867427600832
2021-04-11_04-10-18,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.010143708, 0.47794884)",0.08510268452735102
2021-04-11_04-25-58,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.41587958)",0.17006926051229804
2021-04-11_04-31-58,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.5710348)",0.0853188439987872
2021-04-11_04-37-05,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.47705185)",0.07727194266505781
2021-04-11_04-44-20,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.3253103)",0.08768704668987776
2021-04-11_04-57-21,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.040031176, 0.244121)",0.12311068016468421
2021-04-11_05-01-35,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.03641228, 0.5257571)",0.1184564779656157
2021-04-11_05-05-34,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.49131677)",0.09444221841797501
2021-04-11_05-09-45,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.6185093)",0.13597265369152706
2021-04-11_05-13-55,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.37438092)",0.10904290537709051
2021-04-11_05-18-05,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.46006364)",0.08266087276232371
2021-04-11_05-22-20,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.03268866, 0.5929871)",0.13029932464424243
2021-04-11_05-26-34,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0376719, 0.7480608)",0.1198431255564526
2021-04-11_05-30-41,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.11098528)",0.06559386804755821
2021-04-11_05-34-55,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",2,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.06748586, 0.06924276)",0.11399938420039321
2021-04-11_06-45-33,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.5541315)",0.15221824605703388
2021-04-11_06-49-53,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.016553804, 0.48163122)",0.08840294113944826
2021-04-11_06-54-14,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.030249897, 0.4932162)",0.12141445763189476
2021-04-11_06-58-34,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.7028145)",0.10187838635205748
2021-04-11_07-02-52,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.5961927)",0.13673776899207837
2021-04-11_07-07-09,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.06985507)",0.10429195662504417
2021-04-11_07-11-31,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.036001544, 0.587932)",0.12948911871673338
2021-04-11_07-15-51,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.0, 0.22175018)",0.12861786327337846
2021-04-11_07-20-11,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.033239976, 0.60435224)",0.12061872083711496
2021-04-11_07-24-33,5000,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",3,4,0.01,0.1,[16],[16],"[8, 1]","(0.0, 1.0)","(0.025246546, 0.4853266)",0.10027469850160312
